UserId,ItemId
370,167 1195 3041 457 663 770 277 231 1405 954 2855 2977 1386 1200 1325 490 1088 2706 2312 3241 2464 443 865 2299 1156 706 333 296 1673 2455 13 1812 1693 1857 2217 1268 1185 2651 299 1054 486 2022 553 1154 2940 964 334 2297 2537 2031
371,1575 231 505 275 865 1325 384 2392 1185 719 676 2007 2726 1722 2115 2193 2306 1681 706 2527 358 714 2351 2977 2022 1197 2312 783 2174 2805 1861 1386 1268 1455 443 3241 976 1224 1106 1195 2470 2339 92 3040 370 1672 2651 2837 402 2971
372,505 2464 2805 231 2940 2537 2312 2885 1034 1812 1185 1268 697 1200 2022 2380 2193 275 3142 2977 1195 1325 1868 490 1770 465 259 706 2855 2514 384 2351 938 1218 1336 496 1152 1197 968 167 84 1193 719 3041 2823 545 2320 553 457 714
373,1348 1197 987 2351 2726 479 2320 2350 2470 1575 2182 1082 2173 2428 856 192 1195 91 2111 2217 2651 3241 954 2786 1612 1034 702 43 465 865 1242 1770 2855 3202 2952 1474 2411 517 490 2977 3142 170 1706 405 505 2810 1942 100 964 2127
374,1386 1956 2320 1034 2651 2541 702 2182 517 1348 1200 2805 1575 2312 2726 1197 697 2380 865 2179 3189 1770 2470 1193 2299 333 1868 2537 945 259 712 706 496 2568 275 3142 590 1941 1048 1529 2350 1237 2940 2810 1185 2652 1455 2750 1922 2024
375,2002 2351 863 1529 1194 468 2470 122 1339 197 3142 1302 2651 312 2538 1159 84 2972 425 2881 272 1269 173 2936 2225 1531 1762 2350 14 2182 2111 2844 3241 545 2455 1902 1168 1972 3059 1498 1656 1922 611 2962 2714 2127 1165 485 2522 906
376,2350 471 2470 1868 1197 865 1386 2885 465 2537 2652 2937 637 1784 2351 100 275 1156 1871 443 2855 1106 2455 2971 505 3142 1034 842 2464 2902 384 490 719 1307 1295 2875 346 2750 1474 2805 457 517 1455 2006 1722 1812 1268 2966 1567 167
377,954 1474 938 505 1325 1224 2474 1054 714 1317 2977 2196 1154 335 825 836 3241 2546 358 987 319 458 1129 2193 1268 676 1861 655 2413 1432 2887 1868 1299 2537 2306 243 2957 2464 2841 119 1197 1195 2652 1386 1797 629 471 2113 2885 275
378,1575 637 783 3031 1881 1784 443 981 719 2463 164 960 1681 3118 505 1262 3237 2455 2006 2124 2320 3040 490 294 3092 1958 1871 1730 2525 1715 3187 3199 1321 2661 1113 2472 1672 2726 1365 1325 1761 1409 1000 486 1617 869 1684 3030 2392 99
379,1767 1680 1034 361 186 1468 346 1857 1731 1853 2913 1295 2173 3077 2807 471 1195 706 745 3132 2127 938 1423 2690 1290 1602 2561 363 2066 167 2926 919 2972 2535 1920 1069 2638 387 110 2811 328 2977 2208 1563 2111 3186 1858 1042 1864 3142
380,2351 465 1197 1020 2455 1195 1868 2173 697 988 2750 2937 2651 2855 3241 1575 2971 2464 1106 1268 865 2127 845 1034 259 505 100 2312 2339 2940 2541 517 1818 2810 964 490 1348 2875 2463 637 272 457 1269 192 945 545 814 2198 1714 1812
381,2885 2805 2217 2977 3241 1956 1941 100 1991 545 2541 1213 1475 2810 471 2937 2299 2173 1195 1137 987 2380 2616 1922 1868 1861 1307 1722 241 98 949 677 1325 2339 2464 266 868 814 2193 479 2127 294 2841 1106 1239 1443 1055 1871 644 981
382,1290 814 1942 398 294 847 987 2299 2757 2885 2470 2138 1857 2350 2384 2855 2750 2320 1558 2807 2805 465 2022 1556 1034 2741 2661 556 479 1575 1197 964 346 1195 486 1156 1496 2380 699 471 490 2217 1720 1915 712 957 443 2573 515 2726
383,1673 2464 1325 2024 25 2392 2312 2841 770 2034 117 457 2193 2455 2706 968 1407 1224 277 1693 3078 981 1203 1456 2928 1343 3142 1861 1949 2222 465 273 2930 417 2351 2007 2460 663 783 573 1505 2977 2005 296 1770 3127 1352 3031 3109 987
384,2645 2312 847 471 1770 1197 2464 1218 2470 2840 1200 2940 814 2527 2757 1031 1474 1664 1513 553 426 2750 1803 2841 346 2738 964 307 1034 2460 1800 2828 380 1735 428 3040 1969 1443 2810 1295 1684 3105 3231 1268 1048 719 2959 2976 2997 1219
385,1430 1281 706 3142 485 471 2885 865 1063 1386 1197 167 2002 2119 1531 1689 457 1185 2977 2086 1548 117 2783 2034 2940 1200 1295 1195 1673 968 682 313 3041 490 468 2174 122 2031 2470 2844 2841 2182 294 2312 1218 465 3186 938 2514 2299
386,2724 3089 1529 1922 2361 2318 1941 1697 2810 3236 2850 2824 677 405 2095 1362 1237 525 553 2193 333 2800 2741 1475 788 163 431 949 2380 2167 98 1386 2001 2885 2022 2726 2743 521 712 577 1137 1417 750 1055 2351 1200 1152 1558 2385 2576
387,471 1575 1195 505 706 2455 2022 1386 2464 2885 1200 2940 663 2222 1693 457 443 1307 2031 968 1034 465 384 275 697 2902 770 2514 1812 2536 1871 1614 2066 231 1193 1949 490 2351 2350 1119 3037 333 719 2977 13 1860 2299 3041 1923 1455
388,2320 2464 1386 1956 1770 2946 2022 1200 1193 2470 2885 2940 1784 750 2039 275 333 1575 518 1198 3032 2810 3078 2726 2541 517 848 698 1474 2922 1875 988 100 1348 147 2024 2958 1443 1023 2537 1455 2944 2652 1196 3118 2108 695 840 773 3209
389,1034 958 2958 1575 1362 2724 431 2350 333 294 1999 3189 1922 2464 3236 2193 3118 971 2786 1082 2824 525 1377 2956 949 1301 2850 1956 2380 1023 1612 3001 2967 2541 2940 2529 2361 1941 2514 1852 163 577 2095 712 1008 1475 677 2623 1804 1195
390,1784 186 454 2022 706 471 2080 296 2855 2885 1239 2649 1195 2750 48 2478 3142 517 2338 2944 1920 1706 1797 532 1193 1088 3041 2299 1443 2551 1864 2044 2006 1402 697 2455 333 1254 91 2986 2066 644 3241 2472 988 3014 2176 275 3236 2441
391,3241 2413 825 1088 2866 1117 335 714 2550 676 394 905 2113 2129 155 2841 2652 692 655 2392 710 629 2182 829 2306 2362 1203 1336 1240 2726 2089 2316 539 119 2470 1200 3142 1087 1383 337 1015 613 2406 1855 3194 2885 1415 1269 1770 1873
392,3078 697 2940 2537 968 2464 2568 1386 2039 767 1193 2031 2854 275 2022 1092 1218 830 1409 2108 865 1465 465 2527 84 2455 716 1189 1023 719 2514 1648 1956 2837 522 2602 1112 1348 702 1200 85 2351 1363 1167 2651 3032 1870 2855 384 2549
393,100 2964 272 2320 1714 2393 1498 1560 2236 1396 232 2258 1736 957 241 2470 853 255 1046 1106 945 3090 2471 1602 1289 942 3250 1348 2714 192 2058 2343 521 1748 3145 2311 3130 501 1612 3241 1122 1465 991 1942 2081 532 916 512 558 738
394,706 3142 2875 517 2173 2977 272 2393 2339 2714 2616 2428 702 2127 1736 465 512 1498 14 2750 720 2057 468 1956 2455 830 1269 682 1239 2111 1292 1106 2541 814 596 1942 1602 2963 2311 2962 3087 2568 2933 1189 3145 942 3039 1762 1396 241
395,2959 119 3194 31 1224 987 825 1575 1474 602 998 2514 886 2464 629 770 1325 2841 2306 1002 1896 2474 1895 2770 1154 1045 1386 1193 494 2115 2022 3209 465 3241 3167 2108 1975 2024 2977 2392 358 2337 3229 2233 1579 2885 299 2312 1005 714
396,2529 1022 1429 3008 1784 2320 964 1628 840 1336 2144 2726 3178 1873 1621 2087 1474 518 241 2190 1127 454 2091 1685 1662 1681 553 412 147 2470 2885 588 2704 750 2182 100 157 950 1861 1239 1198 1029 2466 2403 517 1386 2350 712 1911 598
397,2952 1272 2529 2706 1956 366 938 1331 99 1728 940 865 79 1129 1881 3196 233 1446 3090 644 2820 2773 1305 1324 363 59 2956 1986 588 1110 1195 1423 1184 2937 1113 1858 2767 275 2592 3132 1351 2483 2522 471 1031 231 1573 1767 1693 1343
398,987 2320 856 91 1325 1200 1470 2464 517 938 3210 1268 1129 2193 702 1770 1193 629 1686 100 2866 2652 714 1045 1475 2470 2306 1991 166 876 1465 676 2196 2413 2616 1269 2631 1405 1117 1336 719 266 1197 949 2754 3209 2930 241 337 2182
399,1575 1455 1092 1200 2514 496 1949 1193 1648 1386 1307 3127 2030 494 2193 1409 3231 294 762 1770 698 716 621 2380 2837 1693 384 2574 1860 3041 2651 2885 3181 767 2034 2455 1407 2726 1009 489 783 2404 167 3248 2833 918 1116 2351 2179 2180
400,1331 847 1585 443 2952 2592 2971 2086 2044 3013 294 1272 1044 2185 2322 2661 2832 1369 2455 3090 1881 631 1110 1731 2636 2184 2538 2865 1399 1195 2226 277 498 1132 756 1858 2767 2862 3092 2299 1303 2351 2729 780 490 2706 2956 865 1362 2428
401,2592 2869 1082 1861 2786 2977 2805 845 958 169 2810 954 425 2351 1048 2086 3202 3189 2217 1213 2885 3142 1197 1362 2312 2380 553 1242 2952 905 706 1941 712 2182 2514 590 1411 1268 745 2563 1852 756 1770 1386 1044 2417 2225 545 847 2763
402,1120 2940 773 1770 1386 2320 1195 770 3103 2470 1336 2371 3229 2464 2022 2867 750 525 1200 1784 2031 2350 848 2144 2039 2719 490 1417 275 465 1013 1023 2537 1505 294 2529 1429 1193 1575 2359 13 2351 783 3187 299 1663 2012 1138 1662 1348
403,2937 2320 272 470 803 192 1818 644 521 2964 1239 479 3059 1602 14 1714 868 987 596 1106 1423 3145 1046 2428 296 45 1071 165 2714 2111 1990 814 748 1722 1942 2393 2127 1289 988 2198 115 3090 3233 1643 2933 1396 1920 2807 1290 532
404,2855 296 471 2750 1835 1295 517 385 1193 2006 3229 2066 117 2514 176 2320 1307 1013 3073 3022 1290 3142 2034 1579 2299 2350 621 491 2012 2470 865 3071 1195 697 380 494 3127 231 2108 2622 2541 275 745 3109 1405 767 1325 387 2198 2312
405,2514 333 2940 2470 2034 1185 505 2022 1034 2536 2885 3178 1197 275 1465 2320 3041 307 2312 2222 457 1673 1405 2350 2031 2299 3229 1336 1200 1348 702 2024 938 663 1770 2770 231 1417 865 2651 968 3236 745 1693 2108 1835 259 18 2706 2537
406,1956 1784 3209 2012 255 1567 18 2463 2198 280 2650 380 2359 796 644 814 2398 1737 3073 1818 1983 296 2855 2470 470 770 385 2108 2441 702 2652 2035 521 1875 2932 870 1290 2133 2472 1811 2551 3130 987 748 232 48 1939 1371 1013 596
407,1575 2805 231 1325 471 1034 2007 92 2997 505 714 384 2275 275 2299 981 3106 372 719 2651 2193 712 3037 960 2124 2455 2339 1734 2174 1868 2629 1891 1618 117 2392 1455 2537 1048 637 2855 2514 2928 3156 3176 164 2837 1614 2312 401 1456
408,1443 2885 770 756 1868 1023 412 2463 1102 1474 2940 3078 2351 2470 2946 2547 1336 1013 2179 2182 457 1197 3181 3032 2706 3127 3118 3236 1875 1800 1060 945 1352 2455 2117 2299 2814 2750 3021 609 1755 231 2460 427 3231 277 2193 2031 1030 1078
409,2652 2754 2171 1465 1200 1991 2464 2602 1770 1237 14 3148 2312 938 1868 1071 275 3209 2937 719 1318 1560 1046 2435 609 2841 479 942 2855 868 2299 3078 1241 1812 2474 251 2343 238 1307 3118 117 3059 1643 1034 1185 2850 957 230 1741 3130
410,2470 2541 2652 596 1529 2127 1770 2258 1034 266 3189 465 2805 1922 214 2855 1197 1137 2111 1475 949 2299 2750 1237 957 1348 803 2782 712 470 1722 1737 3241 1941 512 1268 2464 2193 685 1920 3142 1200 1991 2616 2875 2236 3250 2361 3090 2841
411,3176 2527 2661 2174 2898 2531 334 290 2607 397 2178 1196 490 1125 2149 1575 3193 840 2278 2464 571 968 2685 1765 783 2194 919 2596 2821 2232 821 1266 1521 2494 3184 485 2259 2645 2732 358 35 939 1127 984 437 2822 1662 1219 53 2900
412,954 1224 2930 825 1474 1154 3210 1975 2977 1002 676 1336 2631 319 2431 1596 505 91 1896 856 119 751 2841 2887 1054 1895 2959 2811 2957 231 1117 2306 2196 1088 1203 2474 1299 1240 836 1797 2297 1317 613 2115 1575 710 2392 3167 998 1129
413,2024 2537 2463 1949 1575 333 2464 865 1793 968 417 719 2007 662 1648 2030 3127 494 1693 2547 1193 1409 2108 1167 2403 3110 2837 3032 3031 1681 2706 945 2031 1835 2320 783 1059 1754 2005 1786 3118 2549 1134 2034 230 594 1770 1799 2435 175
414,2022 2222 2464 1200 2312 663 2940 1575 1336 1474 299 277 1193 457 3241 471 2514 1505 2706 1923 1185 1013 2652 3229 2855 1465 706 2351 2127 697 2841 1405 417 988 3078 945 1942 2455 18 1770 1034 3037 1348 2547 2350 2536 3178 3041 1812 1956
415,2320 517 1443 2350 296 2182 3073 470 1245 1357 803 2875 1800 232 987 949 3236 280 1423 2464 1133 2652 796 942 3022 1939 3257 2551 346 3129 3189 380 48 3049 2203 1078 2937 2472 3233 767 1517 2651 1137 2236 2908 1193 964 3229 2578 166
416,1575 2726 865 637 706 1681 1200 1722 1474 1185 505 2320 2455 655 2652 1325 3142 856 714 2977 2350 2470 2464 1871 384 100 1195 1197 1614 1106 465 954 147 2855 2971 1365 243 2431 3031 1956 501 2688 2173 2392 1648 981 1755 2875 1269 294
417,2652 697 1269 655 2127 1200 1063 2971 1430 1348 2444 2962 2428 241 2088 1990 170 545 3059 512 2107 2649 3145 988 1942 1185 1723 470 2972 312 1006 1220 2782 384 2258 1332 1857 2522 1318 1056 2182 2179 3085 3250 1289 1991 1379 2933 45 2111
418,2805 3189 2810 553 2726 294 405 163 1558 1034 1200 1213 590 964 545 1386 2652 2022 2885 677 1195 475 1475 712 2299 598 525 1861 1055 2651 958 2734 2875 2464 307 1922 2217 100 865 3089 0 685 1868 1549 2385 2351 1152 1568 231 465
419,2086 3159 422 2411 176 2783 1063 296 1589 1689 1245 2371 173 338 2922 2946 760 1023 773 2464 611 706 2018 2127 1637 1800 2031 3090 1579 1770 663 3236 1197 1200 3209 2487 870 331 2470 654 1297 3202 2455 521 682 1529 2536 1034 3022 417
420,2431 2811 1474 1154 3241 91 856 319 2887 1896 2217 987 2631 1861 751 358 2262 2841 1797 1268 2652 1117 1006 825 2413 1054 836 1299 505 2196 2885 1386 1129 2474 1432 2297 1197 2225 553 990 3142 2351 2546 2866 1336 2930 905 2164 2957 3194
421,2885 2351 2652 1197 2855 465 1575 1474 596 471 1200 2688 1737 2464 2937 2977 1348 2875 865 91 2115 1714 2845 1185 2957 1465 676 3142 1371 1224 167 1755 2474 1195 1325 2757 1290 2179 1942 479 655 521 2754 2959 2750 1812 1046 1857 2031 501
422,2602 2724 1922 2270 270 3089 1241 3078 431 1804 1389 908 3080 2799 2850 1475 1999 577 2312 677 2163 231 2905 935 1923 275 809 1400 3150 2496 865 1696 2350 545 651 1325 702 2087 2800 566 2454 435 2001 114 2516 1681 1024 405 1185 117
423,2563 1082 2786 479 2799 2428 1110 2081 631 2322 91 1272 1026 1728 277 192 625 954 3199 933 1399 79 1331 1997 1197 1034 1292 856 958 3202 170 1046 1438 1731 948 2250 2522 360 431 2343 142 1179 2264 99 2773 1263 905 2192 2820 73
424,231 2902 2115 3142 2977 2455 3186 706 1765 1005 585 2174 2173 3079 370 842 401 1365 1672 2275 1015 593 335 170 856 1720 1891 960 334 1054 2879 1189 1195 1496 622 2805 2007 372 213 847 2921 905 2350 837 1896 2075 2613 2638 1655 1130
425,2431 1861 836 2811 2631 1002 1088 2113 2546 1054 905 2164 2196 231 3210 825 2959 335 613 1325 2306 2217 2977 1964 539 1200 1299 2648 2779 1195 2970 1895 876 458 2537 155 714 2887 490 629 553 1203 3221 3194 2385 692 987 2889 1797 2661
426,1386 3189 2470 1575 2217 2810 1048 2726 845 553 1529 590 2350 2977 1941 545 405 2022 2652 1804 1197 2320 655 1531 2351 2225 697 1976 2385 2855 505 3241 2568 2193 1034 1200 231 2127 1474 651 1770 253 2809 677 1055 241 465 964 1195 2455
427,2726 241 596 2875 2179 803 470 2688 2754 266 3241 1060 1318 868 3059 1498 1371 1071 3091 521 2111 1991 3148 1922 2428 1714 255 3090 3145 1560 1990 168 1046 230 2782 2171 2964 748 2435 14 2081 1122 2714 3233 1289 1237 2393 3130 1575 2651
428,275 2537 1185 637 1868 3220 2117 1681 3008 3031 2971 783 1226 1575 2845 719 1127 1722 1106 1200 2178 976 2555 3176 1987 3187 2661 490 2351 1057 2726 384 3147 2529 2312 147 869 1455 2152 2455 1409 1195 2320 2862 2688 471 2283 1593 2382 3040
429,2750 1371 957 2012 3229 470 115 48 1443 814 1973 521 532 2883 2398 1102 1239 2986 346 959 2384 924 2236 2478 1920 1357 2616 1811 2472 2080 1695 644 1800 2551 988 186 2696 3054 1445 2819 1277 2338 168 380 272 2351 765 907 2147 2108
430,1575 651 2182 677 1474 1055 865 1868 1213 590 253 3220 1941 1804 1268 2193 98 1020 2474 1200 706 2931 1873 275 2385 2537 981 405 2470 294 2726 719 3142 1029 1613 829 2878 3189 2809 1976 1156 545 490 776 1455 2417 1770 1852 582 2885
431,2320 1443 2726 1567 100 454 2750 644 3049 491 2012 2472 2350 2470 2398 2885 2883 2463 385 783 280 2133 1800 3237 2616 1060 346 2986 1245 2932 2551 1239 115 2055 2359 296 3073 1290 1983 2696 2976 814 3022 48 3257 748 2944 2441 964 1185
432,697 1386 968 496 756 2039 2464 1185 1348 84 275 333 2823 898 3178 637 1793 3032 3248 719 1575 2024 465 490 2455 485 2030 1195 3147 417 3229 2814 1260 1455 2463 845 1193 2827 584 1749 1715 3031 3013 1302 1397 1197 1218 2514 226 1770
433,2958 1770 2724 2111 2496 545 949 2270 677 2726 1475 3189 98 1377 1941 2800 2810 1200 1389 2163 1386 2193 1991 1922 964 2638 405 2365 307 2652 302 2380 1529 1362 2955 1213 865 2147 362 431 2022 958 685 2885 1055 1804 163 2850 1956 525
434,2198 517 2393 2616 100 2035 942 868 2470 3209 2147 1956 987 1737 296 3233 488 1901 2163 2807 14 48 1443 214 346 2541 2995 2171 272 1402 74 2236 2726 245 2384 991 3090 497 644 1973 1920 2428 1396 796 2976 2841 2880 1991 2320 964
435,1784 2463 275 2320 465 1455 2022 719 1386 2312 1681 1193 637 964 18 2472 454 1023 1443 988 1800 1715 100 3049 2885 2940 1127 48 496 968 2398 3031 2024 2441 490 2295 1648 3209 2971 2031 412 2862 1013 2551 2030 333 2359 3181 517 1575
436,910 2173 1720 75 471 1602 706 2923 2307 2977 2069 1614 1731 2632 2522 842 169 1706 2438 1298 1496 1920 2075 1620 328 2213 1687 954 3142 704 2521 1054 1210 751 571 1066 170 1317 2701 1781 1332 1212 1594 1146 19 1094 3179 545 335 2113
437,1722 2874 702 3059 1315 2799 517 2223 214 2216 3003 1612 2964 2541 1991 719 1197 2754 2022 1306 1736 3170 2555 470 987 1348 2819 1210 1956 1737 3084 2248 910 2632 1879 1649 2841 121 1838 1157 3087 519 479 2236 2537 1200 3250 2718 2087 2466
438,2810 1213 1386 2652 2651 3189 2470 1200 2380 2350 2885 1941 2022 1048 651 697 259 553 3142 2726 405 755 1020 490 1770 465 2111 1575 2805 2934 706 1197 545 1195 2320 964 2312 2163 2955 2499 1055 803 163 2937 685 3209 1152 1241 2809 2072
439,1681 1784 147 719 1200 2537 1127 698 2152 1455 783 2117 2466 1868 3220 1196 100 3008 1567 3187 2039 3049 2087 2232 2529 2551 1837 1575 637 1239 2464 1057 157 48 3124 988 2472 280 840 2470 2862 3032 1722 3031 1685 2932 3178 3118 115 2652
440,2726 2320 1185 1474 1200 2022 1386 702 2885 100 637 2688 2464 505 2232 2351 2652 2474 517 2470 2115 2855 1755 2350 2525 1318 1770 655 1106 2455 1784 147 465 471 1196 2007 2117 234 1325 384 783 3040 2339 3237 1197 714 2541 3142 1365 501
441,1289 91 868 1386 987 405 954 1200 1797 532 1602 856 140 2616 2802 470 1973 2413 1861 2006 2176 2688 1498 919 598 170 2805 2311 1964 465 3142 497 423 2976 2387 1371 443 2044 1722 3189 2380 2055 1046 720 2499 1781 2714 1001 381 2338
442,470 517 1295 596 1673 1857 1942 2127 1818 457 2750 3037 1290 2299 1156 938 1046 272 1371 2066 2841 2339 479 2312 2807 1812 1200 697 2757 2198 814 117 1307 1474 2875 1868 2964 2537 1643 46 865 1498 14 959 2541 2754 1575 296 1443 2899
443,2320 1034 1156 3037 1770 2350 719 1295 783 2299 2472 1443 938 277 1868 698 361 588 363 1195 1474 2115 2997 2470 46 1423 2460 280 3186 457 2312 454 2466 1722 1325 3187 3127 2551 3220 3040 1343 2455 1184 2024 3206 385 346 2661 1734 663
444,2726 2320 1268 231 2652 1770 505 1386 2470 2022 2350 2885 100 1681 1784 1088 465 2937 2312 1755 2474 1239 783 471 358 964 454 1861 2875 1195 2217 1567 1722 2182 1193 3241 3220 91 954 2855 1197 2977 517 856 1975 3142 1956 2805 2115 2944
445,2350 1942 2299 3241 1673 2855 1857 2022 2066 277 3037 1046 1736 457 2652 1307 1386 1184 517 192 1745 2127 2807 1031 2977 1505 2470 2913 117 72 170 1922 272 2899 1237 842 987 91 814 3142 2726 1737 1290 231 2616 1200 3087 1474 1305 2563
446,517 1754 2616 1443 491 417 702 1078 1116 465 1079 2750 1956 698 1193 1352 1483 1681 1818 2012 859 380 3231 255 957 795 1386 1944 2645 2232 221 3054 1060 1734 2326 2776 1455 656 1059 1515 728 814 2033 470 1023 1875 1722 1749 2108 2320
447,751 919 1298 1521 505 2627 2297 2976 2977 486 3162 346 2685 847 1795 984 1088 1496 954 454 319 1001 905 2470 593 2350 1054 1715 283 91 613 1002 1975 1117 822 397 2970 1797 1802 1988 51 676 1182 2986 2652 2262 766 328 25 239
448,319 1224 1317 1975 1154 825 91 1896 829 1117 1861 876 1518 2113 2959 751 155 2262 1686 231 2182 2316 905 1596 2362 990 553 692 2115 2594 2297 2225 2652 710 358 2385 1240 243 1415 3243 714 2648 539 2406 651 2089 1855 2841 1386 2305
449,2351 2470 1770 1529 1868 1386 545 2031 1197 490 496 2940 1377 1195 3181 2855 1369 2086 938 2070 465 2460 147 1307 2193 1113 2977 1443 814 1001 1352 2312 2473 84 1218 1348 553 267 3031 1417 2455 1942 167 756 1861 783 1362 3236 1857 1056
450,471 1200 2464 1185 637 2455 2885 384 2312 1195 1474 783 3176 2527 496 2031 231 486 2845 443 2320 294 2470 2805 2855 1812 1455 1681 2726 333 2661 1197 2299 847 2514 1784 706 1325 1193 1614 3040 3142 1348 1949 2380 2463 2651 981 92 2007
451,2652 2688 2182 275 2351 1325 1137 1185 2455 2937 2568 1714 2874 3059 2805 1239 1990 1770 1868 230 266 402 1183 505 517 1475 2855 1922 1533 1818 3118 2537 2841 192 2428 471 1365 2007 2380 3189 1602 2958 1942 1092 2236 384 981 837 2444 3035
452,2652 2350 2855 2351 2470 465 706 3241 1818 100 3142 1034 1575 2464 470 2841 2937 457 2651 803 596 938 272 1737 1942 1722 2127 2750 697 479 471 2875 1474 1922 2977 505 2455 296 1307 3059 2616 1498 231 2299 987 1156 2312 1673 2182 1046
453,2350 706 1386 2885 2855 2652 1195 505 1673 2470 3241 1200 2455 465 2902 2127 277 1942 2320 1156 1307 1871 1770 2726 3037 938 1505 1868 2115 2464 842 167 443 170 3186 275 1923 2312 2222 1857 1424 1185 117 192 702 719 2351 2537 1289 1130
454,231 2836 2124 1325 719 2525 1868 2275 1984 384 403 2985 2007 49 1604 2050 714 2020 1000 1215 505 1497 553 1684 98 655 2859 1200 741 2846 2339 1387 2306 372 3102 2527 2375 36 622 1403 1957 522 1976 1127 559 2916 1267 1473 1150 830
455,2726 644 2885 1386 517 2022 2750 115 2652 2350 1446 2320 814 1443 2616 1200 1423 280 100 1956 1784 1193 2937 2541 3209 651 2958 346 1991 1770 2147 229 2176 1651 2072 491 698 1292 964 2198 2810 2133 1290 2932 2470 987 1737 1575 1706 776
456,1761 1958 1868 2392 3220 892 678 1455 719 2117 619 2791 2124 741 1150 676 3030 2966 1057 1000 960 2340 1200 443 371 1113 2332 2862 1881 2661 895 1127 1938 1474 1243 2306 1421 3187 384 2455 2671 2295 2178 231 1321 1203 2162 1681 2662 2050
457,471 821 2855 2174 3041 1422 579 1430 2627 948 340 1673 2527 2206 2575 984 2645 1616 2066 1209 1660 1619 176 1556 2282 751 1575 1405 1295 3105 1669 296 2685 290 2661 3207 1693 430 1182 490 1001 1987 1236 1014 1594 1988 663 2845 213 294
