keyword,movieID
paredes,617 3083 8670 7037 47721 32657 46855 121171 3064 25782 4902 6987 1348 146024 160848 6039 2575 4278 48082 79274 105246 1132 71453 2784 2373 3673 3754 84637 2865 169912 121 5026 117545 29 6920 7646 306 3727 2686 5498 130444 4942 8501 106594 3981 7115 1336 67508 1034 35957 2972 85397 166 1280 98239 93193 5961 1686 4284 50445 104241 110541 27878 4826 4531 89343 373 6660 2427 81229 26236 61026 118512 103810 42734 2754 32598 7070 7325 92234 26764 6535 48649 116668 2804 68486 27776 26686 5630 3441 7844 74789 507 157340 1610 861 6181 182727
echanove,36931 27032 861 98499 73676 42946 54648 6095 26865 27426 36850 73569 2880 158721 7108 82765 6686 26547 2879 3972 31664 2924 98503 1429 34450 115727 26585 94405 4717 117133 78349 3624 152591 4701 2629 26765 617 74580 98623 33896 112 79553 53022 1858 5621 65514 61026 2273 79224 134775 2582 8526 6723 4614 77177 26413 68486 6156 7844 87222 59103 59947 120919 757 27802 7486 6577 6722 27523 6382 51709 8093 3760 48001 27869 187595 3414 122886 876 135216 1210
carme,617
fernando,6442 147410 9008 4766 618 232 6571 8239 71147 5382 1759 6666 6016 88448 4928 63033 56339 7459 3160 27434 1953 36517 45382 26344 5607 150993 3746 4147
trueba,76301 618 146244 27611 164753 4646 167772 2272 7256 181719 3494 8528 102194 8500 2351 27266 80858 1940 6442 695 39307 1003 3446 168144 26599 105213 4357 2720 44511 58293 45361 144478 7051 1597 2561 36401 158874 89864 160422 82152 99122 1529 95313 3145 80454 179053 4384 2571 6565 27822 144714 6549 1566 148978 122890 1197 149566 149330 7263 3347 58156 3916 1654 102 86628 45517 555 82459 65088 165529 143355 168326 70451 577 55814 43677 77881 4527 93598 5816 7346 58347 1487 588 1619 8730 1409 7386 90576 4976 121 8506 3761 165947 45440 7815 180045 8380 1423
westlake,104339 2713 1179 2668 4979 101 94959 7930 2490 92309 5588 183897 618 102742 2395 108192 1347 85295 366 5569 109374 113565 72226 93242 44777 132660 55269 74370 532 66090 2688 37211 30810 175585 2596 2996 117895 2839 1209 31737 7260 27762 6809 154358 2936 2566 2142 183635 118248 3534 184471 2465 44397 26680 134796 96448 3273 173197 160836 86295 7347 66783 27329 2701 1717 148166 35957 3834 3512 2871 32011 1975 691 3017 1976 89427 4412 3454 55294 81591 43932 38198 8765 1977 8870 4541 4035 75389 114180 114028 5611 1980 146024 1407 36509 62394 416 51937 6615
daryl,96726 31590 4232 2347 3700 4511 2147 8464 5504 27075 6566 6308 71429 1857 6734 618 8623 1845 2100 6874 1980
hannah,77177 6993 71302 4818 6382 116941 7369 6344 31522 136503 51709 70334 86190 97936 90357 8093 4270 3155 3760 7937 5051 5434 48001 1680 6400 2347 4511 2147 3564 3966 27075 133195 27869 80693 7092 6308 54648 2662 105250 7137 5284 171495 5615 26313 3414 187595 1857 122886 1496 132362 6734 876 1480 2912 7096 618 3899 135216 132153 7772 22 180497 8623 26133 2882 6023 6063 848 150554 162606 95135 122490 4093 145745 93982 343 25788 2971 25952 2100 6874 8880 45732 1210 2617 66744 37384 8738 4477 97470 6203 61071 2201 26745 879 615 48883 7083 7328
couturié,619 27140 44238 1679 56336
janus,95654 26631 619 6850 4347 1151 1556 1354 50872 82 1446 377 8138 26308 32460 5425 1357 181719 173963 2632 4265 6064 5912 7936 42176 4128 152065 3182 68536 7757 89118 59026 5341 7562 172013 736 1860 27450 8656 6564 87834 3736 8533 2719
cercone,619 6850 193609 4388
leblanc,182293 182297 134849 182299 619 8938 73681 2742 86286 1831 596 2593 116941 132488 8015
jayne,7581 115877 619 127098 5288 157172 60363 5110 7340 47640 7260 7319 47793 181659 128914 183959 3933 4678 179211 159161 49917 174045 118930 4584 100194 93512 8008 4709 4482 93443 900 76060 168632 5168 77421 42723 4734 5956 174815 2580 6014 5529 59810 3189 128542 103602 2271 3521 45501 8908 5523 1703 62 4372 5938 119153 108949 105020 145418 5241 56915 102278 33148 2453 4951 8535 5442 2828 146662 1517 5250 32371 4617 942 3398 5325 96110 5064 2181 1327 162344 74946 3948 111113 165671 27846 128520 6998 160567 243 938 5620 79139 2796 170401 143367 4974 109846 164226
brook,41828 47491 619 144478 3461 7882 4708 39715
lynn,69988 39446 2413 27420 26700 95135 33649 25905 3301 2333 114265 32442 637 1550 2302 6265 146730 6752 93363 152591 48877 27482 3120 71579 38164 1020 55577 2172 34359 4835 30850 74089 626 3088 5693 136471 3454 147384 169958 5704 2171 71156
whitfield,1966 1836 93723 417 6265 103685 1248 140541 115502 2187 133377 48696 626 523 4012 58876 4292 982 2537 4187 5707 4862 61 3912 5247 3111 4178 5060 74946 301 168026 32022 2139 3844 121007 2076 162828 4903 38164 2712 577 1866 1015 1302 173 3712 98154 470 152071 3501 6535 500 4078 6090 609 4203 7007 4585 8952 7026 984
stacy,27882 5325 703 627 33672 108727 5986 104245 6692 102165 94985 92264 69720 849 1594
title,627 2361 2410 117109 111800 48520 6057 17 6650 6425 69720 8426 92954 140928 7225
rosen,2138 627 92637 81087 5618 151559 1203 1342 8015 3604 4799 5602 38798 8921 2467 6217 249 42018 461 1496 5884 167296 3451 1078 54995 45658 1655 134368 77846 5836 85788 164707 5116 7646 91873 1331 4831 3795 7983 114044 45081 159077 1963 8905 52328 2065 2500 4810 2506 58309 2837 86833 43376 166 1734 114126 104908 107997 109897 102481 2892 89190 111113 2430 7561 32584 3843 52579 1189 5801 2367 135532 37720 180985 67197 79299 32554 6545 1487 151687 8521 53000 72737 107141 4708 32298 26303 43 156609 25959 1445 52281 126142 140928 2366 34450 2429 5651
eldard,141820 5889 79333 627 141830 5784 1397 133712 7158
annabeth,92637 3224 71438 91935 627 2738 4115 2596 3864 8131 1599 4062 495 164707 70663 90243 3941 7888 113159 117133 3549 97936 3280 1893 3155 7937 5051 5434 7218 9004 8362 6400 4280 136958 56379 3966 80693 7092 2662 105250 6510 5284 171495 5615 26313 7815 1496 132362 74154 1480 2912 7096 193581 8015 132153 7772 22 26133 6023 6063 162606 388 4093 343 25788 2971 25952 45732 8880 66744 8738 37384 97470 4477 6203 26745 61071 2201 879 615 48883 7083 7328 7004 60289 50800 5372 118082 155812 114678 84246 89090 680 431 1413 5849 54745 31660 2488
gish,627 4115 2596 8131 1599 4062 7013 7243 7312 7065
hoblit,3510 52604 628 1754 5107 57526
diehl,58303 628 48214
shagan,628 26913 891
norton,128097 3536 6821 4204 152284 78620 80880 49772 129229 183897 2329 112183 628 75813 26765 47610 4448 5954 45382 1120 2959 2231 60040 1858 3401 4081 2354 5265 91535 6378 62792 83132 1848 5630 5041
leker,631
sabella,80584 92637 104339 3224 130073 59731 2892 7380 3272 71438 320 31030 5878 107723 3106 903 27619 3864 5461 5525 495 1114 426 25825 38798 631 81831 152 8712 90243 63992 141646 7888 117133 3549 105540 2590 59440 3280 25906 1785 2324 93819 5856 2010 164375 101577 126548 91104 44731 78772 188751 4307 132660 3378 96471 88932 72407 193581 8015 34523 33421 53519 175585 75395 59014 72129 85025 63179 103543 80094 80858 85438 91978 3967 49651 5994 105593 58025 71494 1461 155358 172215 136359 43932 48877 157312 897 65216 63436 81535 294 161580 8934 90746 3516 95218 55577 55814
sheena,631 4985 30803 596 144262 5438 6812 105540 5541 1604 4139 90353 38583 3741 166635 4207 1090 548 78218 11 5788 87194 6888 31367 748 45928 4047 47629 65682 90738 4745 466 1055 1591 4623 64620 4007 1332 4939 32728 3480 26870 552 1208 1140 26729
easton,3538 5456 4074 53355 6696 115502 4089 155774 44555 3910 8264 86781 60937 54736 79868 1041 2180 86000 32584 46062 968 5356 3840 949 6268 4488 3296 3294 41617 33644 89085 156675 61123 109416 7323 5685 5500 1227 70703 93831 8815 73106 4642 40826 4180 5666 4126 3535 631 105540
dom,135937 2786 2141 8512 2301 2139 5927 4397 2931 6560 631 2123 105540
deluise,25771 6571 8620 48394 8239 25963 7306 7373 6666 154 1932 4399 4928 3816 3478 57640 4902 103228 135937 3447 128838 3746 180031 2786 2141 143511 26527 8512 71147 134853 6953 170837 2301 2139 4305 5927 5612 7782 381 74226 315 2497 4397 132333 6715 6560 153070 4011 1603 139644 147410 631 133798 84240 75446 1605 5073 2691 26599 68886 1499 2136 64499 2123 2585 105540 1884 78088 7049 7192 188833 4056 6219 5818 72554 84246 89028 74452 51575 5254 851 55854 8228 3896 64501 4034 69306 8057
rosana,2775 118880 27695 632 3894 33237 5570 45666 55844 151501 312 142074 5818 71640 609 83601 128366 3851 176371 3909 543 5382 3790 3265 4925 7786 182727 109971 3197 33779 3160 102066 7076 6107 26750 3000 7745 132796 92243 27873 7107 103980 45382 1333 4957 33126 7050 26524 131013 8641 80241 7001 1907 287 4855 95497 94122 7379 51540 2154 74754 3906 733 4069 107348 3682 134853 7251 1376 4945 5027
pastor,135518 2937 913 6791 632 6049 191 4180 918 91688
icíar,632 84240 193609 4389
bollaín,632 84240 31424 123553 6872 57326
salwen,633 87197 5953 113280 1103 393 6022 8832 2972 110781 4446 1907 100882
daly,633 95149 102084 27155 106918 4945
caroleen,1355 6385 1175 633 107013 583 31083 3941 4039 6884 2205 4928 946 32160 39234 2989 947 3201 29 4893 65135 129659 3426 3425 27776 4929 5745 4520 54276 352 3943 135787 2473 8024 65588 31038 111551 60363 83374 1996 3423 1840 31737 133645 3477 5651 8143 639 32139 85213 8571 7647 1951 27627 759 94130 84716 62586 1099 72330 1212 298 144352 1051 35015 96567 5657 3594 2083 126088 1976 3424 835 1144 3422 27397 58299 3041 4444 158027 7023 3537 95839 5055 72294 46664 446 818 2874 136469 2702 4412 706 41863 86892 147376 26085 8677 1984
feeney,170957 133798 633
gunther,633 636 193609 7976
betuel,2615 634 8633
armin,66198 6454 1357 55118 27426 2672 3906 634 8010 3378
mueller-stahl,30846 66198 2271 6454 491 1357 55118 87306 5485 2026 2672 4450 81791 4903 634 1615 83796 161966 111659 8010 6537 3378 55814 171759 4447 7438 6535 155064 8917
juliet,67508 78316 27105 5962 4439 5532 84637 3429 4500 54796 5034 7067 100714 3974 95744 27716 6573 140289 27722 32770 8117 3181 4615 3668 1485 3374 634 67197 113394 162344 8638 97188 85367 213 81257 70293 1513 6192 96829 113780 1059 93040 6658 7841 7155 1733 6122 129937 6305 308 132362 1411 1081 215 3099 2500 112460 4276 512 407 6480 3544 3809 8808 3967 5791 8183 104 57528 54272 64231 74698 3105 2837 52967 1771 4991 2791 307 81383 4722 2180 1312 2792 4700 138835 5105 3127 121097 7101 5999 3500 27619 1035 8190 949 4587 203 4687
thornton,86332 122916 165639 106072 58425 104074 102058 77206 1358 3870 3728 6962 1601 678 4404 4714 5699 6285 69904 61352 91325 4498 4635 631 2203 34321 2598 82744 6957 4020 4881 4844 7049 142372 50923 48416 635 6732 4031 2391 165645 5015 1917 6873 7379 1824 40959 8937 55241 4534
epperson,3728 4020 2951 635 61240 3681 5890 64993 5136 3510 3331 6382 5073 26726 152270 1485 65188 31698 119655 2324 1956 4127 96829 1162 1955 1661 100498 2609 6954 3492 149508 80584 26401 2697 51167 42004 47099 92637 112749 51884 8530 4537 5925 90353 118896 99992 2098 38294 129937 6945 118198 452 5780 3727 1633 1350 45662 26694 52 42943 93721 881 8835 4772 105197 7449 3626 7127 136024 130052 39449 3888 91981 46865 3089 5111 2456 4994 113 6961 2370 428 44937 25769 33310 59141 189043 1326 4521 4113 6380 4353 67186 67267 7926 1837 111732 3456 26778
beach,3285 3922 568 4394 3879 1335 2382 3830 26840 2937 4293 2497 4273 6241 137595 3102 2670 5420 7160 44225 3308 1914 3379 7319 1387 105254 3690 5113 635 4081 141513 1422 109416 4147 2736 4718 51088 3689 1043 77414 134881 163527
verow,5486 6223 636
dwyer,5582 2774 636
chester,7937 4546 8424 2616 79677 105468 636
stock,70565 2542 2120 1100 5505 68600 471 2154 80590 636
nat,102993 143257 1911 111921 637 91077 4284 53453 6374 101612 128512 175485 7835
hiken,4977 637 185473 106540 160271 477 4518 2877 7394 2792 7976 8713 5768 26542 6938 3338 43869 3295 263 132660 8632 55112 4275 62208 105325 8138 4611 4300 41571 64114 7117 95939 4713 3153 40578 5643 619 1011 1453 7127 27826 3287 94953 107780 1017 5334 632 3933 3827 47894 2733 6898 2307 7826 46850 55020 117109 1769 2481 2566 1381 88515 2512 87 71494 3819 53974 100 4732 4490 4572 2364 7387 8371 4504 7707 2470 5181 37240 1498 6950 2038 99846 6116 6251 8121 5240 129737 7143 3300 3459 66203 50068 95690 5472 82093 144352 6523 31225
judi,101074 42018 638 5540 5016 4014 4769 8371 1643 2436 106438 94070 4976 49272 49961 129428 5404
dench,42018 27866 33124 638 113313 157108 4676 61240 5016 4014 4769 8371 1643 2436 106438 2906 94070 4976 49272 49961 129428 5404
suzan-lori,639 72356 3791 6731 3255 327 390 69746 7390 4081 172253 6289 6036 455 3797 473 148675 5771 95441
parks,3429 1148 71304 53161 480 42632 27592 1223 7976 3751 117529 745 2884 64285 93320 79008 1544 149508 3079 4900 27773 38038 158783 2527 84716 162082 170551 82667 96411 3962 95 27397 4483 53447 171631 72178 8836 51709 76091 104906 101088 6989 3788 67734 128 1389 176389 110130 2995 4638 117368 83177 71535 1739 5013 2795 2870 706 127204 136540 102993 2700 4899 3906 98836 92665 420 104863 639 119141 2523 27416 114670 89343 3729 3434 6911
theresa,73501 84553 3051 2007 8813 639 7305 3453 25870 1944 8666 128736 155589 80572 103602 32298 8838 97836 673 2928 61167 172253 4458 188751 137218 31435 90405
randle,7581 2827 639 115877 606 673 69685
isaiah,573 1156 639 4224 3452 6484 2561 271 1477
jeremiah,6857 127184 170837 479 640 58291 2423 155589 4254 141408 2153 4392 1441 4393 3074 2103 6093 766 5339 2160 7934 2750 452 4409 7983 2143 2065 85438 8808 112070 107771 4212 6100 6993 151695 839 2534 101088 189 8838 2918 4700 60397 113604 105835 128838 278 379 7178 188751 158813 4408 74789
chechik,104129 640 2423 2153 1441 5959 8529 2103 57499 102338 49276 3421 61026 5720 26413 68486 5786 98503 100882
boileau,47646 841 640 1336 7116 5226 8195 4812 27124 2011 2450 1270 3441 1290
narcejac,78703 48161 640 1336 7116
sautet,26796 645 193609 4388
fieschi,104129 26796 645 2544 5959 8529 57499 102338 49276 3421 61026 5720 26413 68486 5786 98503 100882
béart,103235 648 3393 5613 1132 81910 108949 26796 645 45440 1675 173197 127180 157110 69988 26797 109383 889 6748 59667 3674 27176 3167 48744 146024 77455 5993 7154 2605 3584 1897 57183 177285 57528 101741 64231 2522 34528 1572 2852 7414 114126 8033 3235 55207 3145 125914 79251 149334 130050 6021 162578 112 823 7000 4027 258 80553 3764 291 7192 6618 5390 108928 5103 6387 8727 5863 490 27555 3879 4614 49961 44929 2609 92439 136540 485 482 1473
serrault,171701 2227 145080 5614 6812 4705 645 393 1695 2749 6786 4451 7049 4524 410 8092 7018 2124 126420
diamond,49530 145491 2974 909 26184 4011 91978 6579 910 4023 647 3478 1125 2538 1378 5486 6662 25962 72696 3984 2860 5170 48596 1379 6946 1866 937 1302 4343 5872 1718 115151 6578 43836 74154 8771 234 63393
geller,648 3623 87306 81791 189333 8690 1615 91630 83796 161966 111659 55814 171759 4447 7438 6535 155064 8917
voight,1465 104760 2344 2353 2447 648 3428 6297 1952 1499 5009 2871 3724 3230 4367
friðrik,649 65037 50842 1126
þór,649 50842 193609 4389
friðriksson,649 50842 65037 1126 3510 3331 6382 5073 26726 152270 1485 65188 31698 119655 2324 1956 4127 96829 1162 1955 1661 100498 2609 6954 3492 149508 80584 26401 2697 51167 42004 92637 47099 112749 51884 4537 5925 8530 90353 99992 118896 38294 2098 129937 6945 118198 452 5780 1633 3727 1350 45662 26694 52 42943 93721 7449 105197 8835 4772 881 3626 7127 136024 130052 39449 3888 91981 46865 2456 5111 3089 113 4994 6961 2370 428 44937 25769 33310 189043 59141 1326 4521 4113 6380 4353 1837 7926 67267 67186 111732 3456 26778 3753 73015 3910 451 333
stark,5530 6702 25996 166528 140237 409 56003 171023 1190 4068 5443 1210 52 149 2770 1187 132496 5004 155892 118924 33677 4961 2984 26231 75816 926 8266 102735 3033 6064 2447 26285 38992 6711 800 92674 922 54259 38304 785 42422 1375 2671 86377 2693 89904 4757 145283 25937 8587 4036 5134 782 182731 116724 79251 53453 71211 90528 3042 710 4813 3546 4705 4441 141994 47950 78209 2997 61160 2186 147 103210 32116 3858 486 115569 158238 1298 1613 102749 99087 144716 68659 7346 100068 1476 71327 3712 58315 3893 2977 1489 5680 2393 6868 5265 44193 58998
masatoshi,6713 8607 26974 27604 73501 6668 84553 162600 4645 30745 649 3521 61289 27480 5498 8454 3091 43289 7235 52885 93610 2810 3054 106002 91981 90866 3289 3799 1757 6597 32554 232 64034 102088 27032 8983 166526 36931 60046 861
nagase,27604 64695 649 3521
pen,1027 650 813 3097 71899 5590 49647
densham,1027 650 98623 145150 813 27866 33124 113313 157108 4676 61240 2906
defoe,94833 650 193609 4388
cohen,3597 69784 94677 152091 100068 27478 95175 48385 174815 6086 5507 1604 100906 34334 798 52831 6281 128592 152105 27251 959 5337 5584 4083 2887 127108 3484 60937 140301 1345 111113 97742 6528 160567 68835 2005 105731 5490 1488 8860 8372 94777 131013 5749 53326 46337 3693 5189 5055 72692 81537 653 156609 4369 1978 8937 62999 99728 46970
read,59915 6510 5596 4251 1094 5556 2885 3125 51357 8196 43396 6788 1699 5096 8626 3250 7757 160978 2482 132462 137517 128842 3103 117646 653 700
pogue,4496 7127 3484 2455 1606 1792 2903 117646 653
roald,1073 7045 72226 158830 837 661 7247 30793 7569
karey,8239 6666 69304 4928 1953 3974 26344 2089 45431 661 122886 49647 179819 58105
kirkpatrick,329 138702 2359 136602 98160 141994 4366 101142 4610 4351 4965 40955 2393 64114 2347 6629 5114 32442 1016 46850 8981 84942 1356 2728 3737 1375 1019 1178 6324 155743 64575 2472 93193 88746 4953 175585 43560 61257 4030 2851 168358 60753 3732 5303 3634 595 179709 6197 4420 27873 107449 823 4127 1866 2607 2978 179749 4939 4593 100737 5580 8153 783 1881 3736 1423 2066 95199 5596 52730 104780 102445 1012 1373 1371 1374 127204 66934 6400 105746 4142 7987 48678 7108 58287 1376 44974 59725 4535 105325 68358 1372 164707 85788 7934 66310 78174 163809 6810
joanna,117877 60289 1655 2206 1382 6568 2346 4040 97936 8580 3155 7937 5051 126088 4632 5434 149590 6143 6400 2987 3966 661 80693 7092 2662 33649 105250 5284 171495 5615 26313 1496 132362 1480 2912 7096 132153 7772 22 2321 26133 30898 6023 2303 1614 31700 6063 4500 4495 162606 4093 343 25788 2971 452 25952 73290 2707 8880 45732 8982 66744 8738 37384 2724 4477 97470 6203 251 26745 2201 61071 879 615 48883 3952 7083 2856 7328 7004 50800 5372 118082 155812 114678 84246 89090 680 1929 431 1413 5849 2612 2249 31660 2488 54745 4131 8331
lumley,134515 26599 7306 6143 661
foley,1355 134515 26599 7306 6827 3327 6322 1095 2540 168712 4084 663 662 3391 1006 4043 2355 420
wahlberg,107069 162598 112370 39446 55272 4757 3755 91842 60037 51927 2540 103883 76293 102033 79592 446 180231 662 47644 1866 34534 1673 51935 2890 149352 4643 2769 5787 72731 124859 6378 135861 62394 81932 95441 2387 5240 31878 7317 33896 48698 94018 104272 5893 64622 60074 6951 157108 54736 140850 6899 94677 5218 7025 69644 5580 77364 160400 95543 160569 6764 8937
norm,173255 2195 3596 663
hiscock,663
mcculloch,32314 136353 663 2884 7745 6835 2907 2008 5165 4535 5573 6581
dave,183197 183227 118888 178613 170357 170411 43708 170939 5650 52462 37857 1753 4662 93819 1649 44773 88785 79695 2504 27882 6827 440 4811 111364 104272 6287 2094 2984 27075 6554 37380 64614 3398 2899 71745 4774 160954 60516 50445 179053 3596 5239 160567 143365 176423 129737 61160 107449 159690 26555 2083 663 3397 160684 31049 58404 122918 139640 41712 2709 2355 731 52730 76251 66665 119141 180297
emir,665 8254 2931 5856 6857 4123 58291 4160 141408 2843 7727
kusturica,86911 665 175585 60753 8254 100737 2931 5856 4333 44238 27140 2810 5591 1679 4519 56336 3799 71462 5672 4160 4241 2540 2843 1055 6720
dusan,665 33237 312 71640 609 128366 3851 543 3909 5382 3790 3265 4925 7786 109971 3197 33779 102066 3160 7076 6107 26750 3000 7745 132796 92243 27873 7107 103980 45382 1333 4957 33126 7050 26524 131013 8641 1907 80241 7001 287 4855 95497 94122 7379 51540 2154 74754 3906 733 4069 107348 3682 134853 7251 1376 4945 5027
